estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed
3.865208707118885,0.11682452101289945,3.6362368534224596,4.094180560815311,1,1.0263300978348804,lasso_logistic,0.0,linear,20,1.5359950065612793
3.9904989601266463,0.12779507913625485,3.7400252076181406,4.240972712635152,1,1.0062455668802601,lasso,0.0,linear,21,0.17116594314575195
3.9478328349996,0.12581313203531763,3.701243627428195,4.194422042571005,1,1.0429020786708074,lasso_logistic,0.0,linear,21,1.5325219631195068
4.014798333831867,0.07377348975992887,3.870204950888572,4.159391716775161,1,1.0004633812548167,lasso,0.0,linear,22,0.17975497245788574
3.978670884610012,0.07160566550888132,3.838326359123583,4.119015410096441,1,1.0331954206969223,lasso_logistic,0.0,linear,22,1.9895129203796387
3.6692193731674627,0.1429903523729265,3.3889634323798354,3.94947531395509,0,1.0012722923010005,lasso,0.0,linear,23,0.1703479290008545
3.700090717196407,0.13727156898401052,3.431043385886441,3.969138048506373,0,1.0346436104056014,lasso_logistic,0.0,linear,23,1.9713778495788574
3.8901341944224157,0.1987631246577723,3.5005656286385367,4.279702760206295,1,1.007909270356519,lasso,0.0,linear,24,0.17889094352722168
3.8746598030944024,0.19476342557935594,3.492930503453218,4.256389102735587,1,1.0426194703528715,lasso_logistic,0.0,linear,24,1.5131700038909912
4.132905340355999,0.11346833895101648,3.9105114826264233,4.355299198085575,1,1.0018618262425134,lasso,0.0,linear,25,0.1836411952972412
4.00521524015384,0.11539300061617415,3.7790491148781302,4.23138136542955,1,1.019508587416608,lasso_logistic,0.0,linear,25,1.4235501289367676
3.8629376537591957,0.20803828374114686,3.4551901102210234,4.270685197297368,1,1.0037910478042102,lasso,0.0,linear,26,0.16100502014160156
3.855639117660548,0.2063498340819031,3.451200874644202,4.2600773606768945,1,1.0303462536251828,lasso_logistic,0.0,linear,26,1.408357858657837
3.9722949737364965,0.13807280478005005,3.7016772491231684,4.242912698349825,1,1.0022509786863856,lasso,0.0,linear,27,0.17514920234680176
3.854913908977189,0.1389964209249401,3.5824859299843363,4.127341887970041,1,1.050314414614102,lasso_logistic,0.0,linear,27,1.7100369930267334
4.114414695863279,0.19703520811840033,3.72823278426486,4.5005966074616985,1,1.0130482988161247,lasso,0.0,linear,28,0.17963886260986328
3.9633629406920154,0.19559667931367078,3.58000049374159,4.346725387642441,1,1.048520632495665,lasso_logistic,0.0,linear,28,1.7115907669067383
4.143425799711692,0.16512518364011805,3.819786386836498,4.467065212586887,1,1.003405954546793,lasso,0.0,linear,29,0.17637896537780762
3.8958133366215004,0.16700505221872222,3.5684894490365737,4.223137224206427,1,1.036808943074385,lasso_logistic,0.0,linear,29,1.4820196628570557
4.115789478636751,0.1849800142970827,3.7532353127547644,4.478343644518738,1,1.0021672077922077,lasso,0.0,linear,30,0.16558313369750977
3.9098521966841138,0.18557571519363691,3.546130478499323,4.273573914868904,1,1.0363729162183544,lasso_logistic,0.0,linear,30,1.917555332183838
4.029714743605443,0.12102262114515855,3.792514764846297,4.266914722364589,1,1.012913096381936,lasso,0.0,linear,31,0.16550827026367188
4.029955399756846,0.11730791940404502,3.8000361026235896,4.259874696890101,1,1.043484773585631,lasso_logistic,0.0,linear,31,1.133120059967041
3.756587446767313,0.18398028182107298,3.3959927205324814,4.117182173002145,1,1.0033221604624638,lasso,0.0,linear,32,0.17410802841186523
3.7448510188949284,0.18174263396927928,3.388642001859695,4.101060035930162,1,1.0315550773099451,lasso_logistic,0.0,linear,32,1.3779489994049072
4.053860153831656,0.20864731233585596,3.644918936182299,4.462801371481013,1,1.003902883993968,lasso,0.0,linear,33,0.15899109840393066
3.8104930888545,0.20298640514277988,3.4126470454233955,4.208339132285604,1,1.0467271092817556,lasso_logistic,0.0,linear,33,1.5162487030029297
