estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.7327852823054695,0.15034514972237173,3.438114203599339,4.0274563610116,1,1.0003598769670734,lasso,0.0,linear,8,0.15851306915283203,500
3.7240050232794006,0.1432967334822516,3.4431485865519527,4.004861460006849,1,1.1071176741841162,xgboost,0.0,linear,8,0.5298528671264648,500
3.8873393667615903,0.1283778337298787,3.6357234362377566,4.138955297285424,1,1.0046203710331145,lasso,0.0,linear,9,0.11607027053833008,500
3.7468375738029724,0.1084815999801322,3.534217544856632,3.9594576027493127,0,1.1184191579300458,xgboost,0.0,linear,9,0.4218330383300781,500
4.1705166931633615,0.1835596808682233,3.810746329647978,4.530287056678745,1,1.012960576522564,lasso,0.0,linear,10,0.11562323570251465,500
4.183471518490785,0.16153530624267268,3.8668681360234984,4.500074900958072,1,1.0963453551885067,xgboost,0.0,linear,10,0.4352099895477295,500
3.8659558307378514,0.21003859851535717,3.4542877422844835,4.277623919191219,1,1.0091956446763384,lasso,0.0,linear,11,0.11865091323852539,500
3.98760321732261,0.1427109201864999,3.7078949535565,4.26731148108872,1,1.0480736894213176,xgboost,0.0,linear,11,0.4361422061920166,500
3.7335285501645674,0.3262340421950267,3.094121576931395,4.372935523397739,1,1.0100756403882543,lasso,0.0,linear,12,0.10997486114501953,500
3.984306169089837,0.17606683965394265,3.6392215044963208,4.329390833683353,1,1.0773835837351202,xgboost,0.0,linear,12,0.4617443084716797,500
3.6831516508094286,0.28623487392416114,3.12214160679871,4.244161694820147,1,1.018536979078134,lasso,0.0,linear,13,0.11790895462036133,500
3.8211334158318717,0.12886471275265596,3.5685632199585666,4.073703611705177,1,1.0959230373379139,xgboost,0.0,linear,13,0.43026089668273926,500
4.067534596171428,0.1949792367509634,3.6853823144064313,4.449686877936425,1,1.006063972656324,lasso,0.0,linear,14,0.1135871410369873,500
3.9988174325450183,0.14888277177557618,3.7070125619463927,4.290622303143644,1,1.0565497735498344,xgboost,0.0,linear,14,0.44768691062927246,500
4.19491029530518,0.3089858155119067,3.5893092251681047,4.800511365442254,1,0.991393402478725,lasso,0.0,linear,15,0.14206385612487793,500
